,lambda1,lambda2,lambda3,mu1,mu2,mu3,q12,q13,q21,q23,q31,q32
1634,0.7144331921054978,0.451559742374811,0.697194909609389,0.153875791262227,0.314667500423325,0.202967956531143,0.5103034731000661,0.125978625752032,0.244009106978774,0.12188166510313699,0.700169866718352,0.39594732839614205
1635,0.45110673944233,0.40953370595118,0.25572669608751303,0.13764288912612802,0.0232643397383177,0.0679634244119854,0.8249649358913299,0.266114921681583,0.38850015643984104,0.573564921692014,0.623502838425338,0.705250599049032
1636,0.48845795794390096,0.527520219895523,0.45948488955385997,0.30084367829349,0.0223474737432892,0.316022601410613,0.127120654471219,0.10977227520197601,0.174291305430233,0.34120098408311605,0.39919360652566,0.588986089266837
1637,0.453350003610831,0.6462378115020689,0.7104293763777241,0.17725840260861103,0.385693005131723,0.12061623661982199,0.392594967223704,0.417763175815344,0.302320569008589,0.507384321279824,0.867606776207685,0.298540650494397
1638,0.38070201855851293,0.44709468480665204,0.31601513848407203,0.212346668884691,0.0603793691191292,0.17150806647894098,0.47222073301672896,0.7972481461241842,0.809507890790701,0.711214387975633,0.21496741790324497,0.257586681097746
1639,0.505820672328118,0.31090550797293,0.652554565821774,0.108228145509976,0.262989739522135,0.14057282264699697,0.7915649442002181,0.880567201599479,0.55944282785058,0.8477013483643531,0.732672634162009,0.320174012519419
1640,0.5167211334081371,0.7090280746761709,0.144823610349558,0.33430489381448997,0.6528928576847399,0.0722800647928413,0.117799926735461,0.834682566858828,0.8159342585131529,0.40264008529484296,0.181985516473651,0.7945315357297661
1641,0.44944455942837497,0.59734045063844,0.460780277694576,0.336198075589416,0.14355555904745002,0.23261063467129503,0.5257968559861179,0.8089047100394959,0.42003991622477793,0.125443341396749,0.21102901920676198,0.4886846933513879
1642,0.6182275494467471,0.359772251043469,0.13757955438923097,0.30982781901773,0.107583174238318,0.0990009755363073,0.345476610027254,0.864812733605504,0.32895194273442,0.171710996516049,0.898143661953509,0.322888626530766
1643,0.22092488492140502,0.47453237283276395,0.155644755365793,0.15784849272450502,0.370507145061865,0.0452006781505458,0.829837726801634,0.14975273627787802,0.83272396158427,0.23253188598901,0.8139838779345159,0.392064216732979
1644,0.499295734059997,0.6373100777692161,0.525057361724321,0.27966782033613696,0.18270630552205203,0.320290039485392,0.538636888377368,0.6785881841555239,0.589904911443591,0.35478854700922996,0.891258819773793,0.334296208247542
1645,0.304683441247325,0.514579856528435,0.62170385093661,0.134714434706378,0.450675278908502,0.269973551326156,0.39943146910518396,0.7690934659913179,0.5515184251591561,0.482473142072558,0.38797046244144395,0.574648888595402
1646,0.6983251367486079,0.553980164239183,0.563973867702298,0.682989117254007,0.32007724869343607,0.315282918617475,0.8644522549584509,0.131871367990971,0.36411134898662606,0.320804779417813,0.479395512677729,0.5799403140321371
1647,0.457536488899495,0.548304484612308,0.5247570536192511,0.148816219799983,0.302748856613283,0.209680676667969,0.772087233141065,0.4549405850470071,0.310597973503172,0.307944184914231,0.7587822405621409,0.34529585056006895
1648,0.17353579118614998,0.39004271962912795,0.277776643082034,0.13780517547173698,0.0286322697422028,0.23798261826556696,0.41350514478981504,0.19934315625578197,0.697585769556463,0.6921744512394069,0.6143030025064941,0.18587202820926899
1649,0.6799605715740471,0.542615573711228,0.33410927787656,0.16935099677857499,0.19660897065306898,0.25950369411346497,0.824002037383616,0.6967615352943539,0.255656342580915,0.750733442045748,0.713881839253008,0.39224268645048105
1650,0.709796853321604,0.46071145946159997,0.530183378960937,0.32023676173541,0.135822441740322,0.42331774078736,0.115453258343041,0.415165233798325,0.3350318303331731,0.818052259087563,0.884892325475812,0.723158032819629
1651,0.171397300555836,0.487382709614467,0.261805776366964,0.048486047073185,0.353411190551128,0.0403701639132556,0.462358240224421,0.197670240327716,0.16014391668140898,0.319419452175498,0.528455203957856,0.21972689665854
1652,0.43700516135431794,0.321198410762008,0.635543936842587,0.0468916199265742,0.0107843475499934,0.058054237586804,0.883407358825207,0.884627310186625,0.838398405909538,0.39036358874291205,0.22781277839094397,0.289066106826067
1653,0.12173204686725501,0.687460013583768,0.5487938828999179,0.120767212432453,0.117302082144123,0.440436147164199,0.7965211417526009,0.5584881534799929,0.8004661204293371,0.7274086629971859,0.229406390339136,0.698745261132717
1654,0.36631453813286496,0.34515197277069104,0.26797261990839605,0.0109047409441515,0.131859329580471,0.238386446086363,0.193692383728921,0.22984302341938,0.593085731752217,0.6006694944575429,0.582060643844306,0.7803415827453141
1655,0.6322435406129809,0.19310136890271698,0.40849718729499696,0.12175635246541001,0.186571425904739,0.00100329404152304,0.461527690477669,0.239486678130925,0.509517364390194,0.19992420654743898,0.620257402211428,0.145165006443858
1656,0.504960621902719,0.20698358958819896,0.289637130408082,0.489376619680842,0.13643908450873599,0.041637313665900004,0.49598863814026095,0.47272476293146604,0.763311417214572,0.17282718792557697,0.330048200301826,0.16394369378685997
1657,0.6652728955494239,0.29790874810190904,0.346451371526346,0.44841784574789295,0.223889271284773,0.172138901883987,0.22922756597399696,0.679780128598213,0.377348263561726,0.58865264877677,0.34467086102813504,0.698247149027884
1658,0.662381531144492,0.6187791352951899,0.658769228707533,0.48867003808516396,0.5982620926276271,0.21742148597201,0.5287585876882079,0.42586901299655394,0.487594838999212,0.234330965019763,0.40064386464655394,0.5656084226444361
1659,0.716747667938471,0.11042054616147699,0.5889400802063759,0.0488093720754658,0.0675368601644191,0.5776435901831789,0.331580885872245,0.473515798337758,0.767589028738439,0.20797075070440801,0.19071735441684698,0.52172241229564
1660,0.16491717843804501,0.19143284791614898,0.34266524042468505,0.101592518071025,0.0304128282257927,0.04996869682617599,0.5006828676909211,0.227964316494763,0.375604795105755,0.21464461628347603,0.8578941741958259,0.144784060120583
1661,0.42964189337799297,0.574554562403355,0.171618487979285,0.0737037890143843,0.00597446208344854,0.124400095635143,0.242066584900022,0.7077606452628971,0.7046850515529509,0.41607046332210296,0.331452994607389,0.35390770919621006
1662,0.542819666368887,0.251506023320835,0.6729497115593399,0.06705915499451601,0.15673234790737697,0.13974427822597002,0.653316701203585,0.425841418281198,0.4489192949607971,0.730069567449391,0.7414500184357171,0.20827472582459397
1663,0.7208839568798431,0.6740582734276539,0.30016831142595,0.4853688192934021,0.295917124743718,0.00925632373044891,0.7862213183194399,0.414371664449573,0.151169511303306,0.63200871758163,0.641557733155787,0.550522256456316
1664,0.6830639143311421,0.30418006228050204,0.513327445569448,0.181232221371673,0.0444029840262917,0.33375391304039004,0.26499297413975,0.354163279384375,0.5456722881644961,0.11711333468556401,0.626913463324308,0.427465408109128
1665,0.186698137586936,0.578463701684959,0.100887958244421,0.0826193109808401,0.39533347923822904,0.0824651547092393,0.668038400448859,0.616666893847287,0.688954620808363,0.752013274468482,0.11815906427800699,0.77418311573565
1666,0.45059972463641296,0.6549587880750191,0.648866207210813,0.338720156907208,0.261524143248834,0.425877169281465,0.605534893274307,0.566817309334874,0.134777748957276,0.13431675564497697,0.771001887694001,0.132727051898837
1667,0.201186204475816,0.32414062161464197,0.255476976267528,0.0144912437751693,0.0233973248832616,0.145710491866253,0.277184531465173,0.469297055900097,0.339517317712307,0.650941787473857,0.688140127435327,0.6596393153071399
1668,0.36694326429162205,0.528452981088776,0.41592965033371,0.25055691780545397,0.10008419619632301,0.173760222800854,0.502153560705483,0.8768271606415509,0.47641243115067494,0.315919651463628,0.8937078632414341,0.78334774132818
1669,0.264335454651155,0.530220408281311,0.55348091440741,0.218455978391389,0.135892007831465,0.249247044003369,0.688019135966897,0.3479673154652119,0.6580145765095949,0.6541690679267049,0.18556589465588302,0.451467264443636
1670,0.676072238292545,0.5163888854533429,0.390532516748644,0.0465174447443245,0.20654655603348698,0.32263347599325,0.24759537242353,0.177553377486765,0.825115506350994,0.5556249534711241,0.51491258572787,0.241737275011838
1671,0.268296521143056,0.140406946830917,0.331140809098724,0.0200746291650836,0.0555430422551287,0.0497795505360513,0.680597236938775,0.495734237320721,0.8252295326441529,0.385340090282261,0.6102932186797261,0.336786028556526
1672,0.279588559907861,0.501737429937348,0.115490241996013,0.14031810707272,0.00801247132794207,0.0220349014503402,0.130083782970905,0.506442500278354,0.178994789347053,0.7988148491829631,0.827647573314607,0.37874962985515603
1673,0.154747256545816,0.604512165619526,0.289950130726211,0.11862040829628,0.48554535088114203,0.0517946614328984,0.8610055712983009,0.696498517878354,0.818134151399136,0.696120639890432,0.647332244738936,0.47874658070504705
1674,0.5935305358655749,0.535957205414306,0.589416164490394,0.0841132524885125,0.0824944112400058,0.3363486087580819,0.6870588481426241,0.44136727899313005,0.838915023393929,0.671472455747426,0.5823768671602011,0.5515517760068179
1675,0.648868936400395,0.70114121902734,0.30807981632417103,0.421610588879634,0.49978318382749604,0.0752592008992089,0.855223199352622,0.663521726429462,0.5519617415964599,0.4840143715962771,0.7515374287962909,0.42827459946274804
1676,0.11803276372375,0.166939349500462,0.12338050187099699,0.0505692723016218,0.0409709938604574,0.00278956168768646,0.28561254106462,0.88173514790833,0.48041348252445504,0.857185045443475,0.661455455236137,0.204077875986695
1677,0.17480773757444698,0.167160583569203,0.295685228973161,0.150635958905706,0.0239484668666606,0.193820791301715,0.7560943650081751,0.627167773991823,0.514262393862009,0.862237989343703,0.519352470710874,0.17429662514477998
1678,0.47170556800440006,0.213730800002813,0.462070740943309,0.117930613770623,0.0023404397489392,0.0958015272042512,0.573984749428928,0.292539992555976,0.616061039641499,0.168295423686504,0.26553771700710105,0.43570103216916295
1679,0.25705707274377304,0.167158342981711,0.556553388542961,0.0195320538001303,0.0815191633273256,0.402502660726601,0.8673554357141259,0.611753371357918,0.130272589996457,0.632499707303941,0.68039917498827,0.7804041260853409
1680,0.38000957815907893,0.317480517320801,0.6939091896312309,0.0429402756395544,0.0810105083626214,0.3914281564977371,0.32076118066906895,0.344139808230102,0.28673394974321104,0.7459744025021792,0.702342711016536,0.45542618390172707
1681,0.44175054568098904,0.57772427451564,0.292820505483542,0.300957576882743,0.558462635222896,0.09440379818367998,0.244927192851901,0.19591182935982898,0.243877718783915,0.38732639197260105,0.327519614994526,0.450943736173213
1682,0.17596161387627898,0.151700630355626,0.19738447360461603,0.0182546586139951,0.0583880469090313,0.10830125696809,0.248332416824996,0.24326632656157002,0.6215147396549581,0.7150664506480101,0.38807750772684796,0.116492814943194
1683,0.44701191376429106,0.324753003586084,0.23296642887871696,0.10283292714022901,0.0936234238279289,0.063240215775677,0.463767819665372,0.676783383265138,0.8241479787975551,0.7812468498945241,0.654399164393544,0.703777030296624
1684,0.230872158571146,0.332180854314938,0.22704774943413197,0.00968634876499427,0.11030233759626801,0.0522489858394591,0.692972943931818,0.587730435281992,0.21409542635083198,0.6431235346943139,0.872719766199589,0.5952841993421321
1685,0.384014976306353,0.719585624071769,0.421107118793298,0.0252797468316804,0.0897362811672227,0.296060612565171,0.31158794499933695,0.328984571434557,0.553159951232374,0.512761414423585,0.33323065862059603,0.527582466602325
1686,0.33219008626882,0.533659944334067,0.252178374121431,0.009229197923623091,0.0973923405070871,0.18004359147163299,0.17603210918605303,0.7198163522407409,0.243209453113377,0.683051713369787,0.312917408905923,0.7101046787574891
1687,0.660640891843941,0.640255217300728,0.7246911060856658,0.427502655329411,0.49662398579585204,0.0877315696731823,0.10957291405647998,0.620088745653629,0.206418086029589,0.449393767677248,0.854714398272336,0.31318269874900606
1688,0.30208715979475503,0.549426608525682,0.40505125819705395,0.0859338942150574,0.5329855507484971,0.260079667454884,0.547460215352476,0.499007242545486,0.44012710172683,0.327570842951536,0.695716797932982,0.873368369974196
1689,0.428065545686986,0.627564428977203,0.363007886300329,0.356306549565771,0.138309094528181,0.11145119950622301,0.867142834328115,0.547215407155454,0.40588332861661897,0.278922739438713,0.38208543695509395,0.6817975908517839
1690,0.50743436309509,0.528286787290126,0.260112245583441,0.081577711098529,0.0233177062876016,0.182327833091092,0.108370444923639,0.805362114869058,0.773495201021433,0.487016257457435,0.809399093315005,0.129365121200681
1691,0.4519532084604721,0.46545198299689206,0.519422963180114,0.186224010811302,0.24497222146029,0.35603922185459896,0.674613545462489,0.632477064430714,0.745244821347296,0.512668377347291,0.8561937401071191,0.242207829095423
1692,0.46794636693084596,0.536129618438426,0.25016594151035,0.157502688582552,0.24198863986301,0.0674480512299585,0.8863574782386421,0.6411113562062379,0.30656787417829,0.27815931662917104,0.1560672076419,0.69601913895458
1693,0.560889436823782,0.237923123561777,0.5580437509203331,0.214197395958237,0.22808623278128304,0.210362489395986,0.7367170687764879,0.633601446636021,0.24701203163713198,0.592447735927999,0.5643710283562541,0.35780118778347997
1694,0.204311627324205,0.184554516121279,0.37588675122475296,0.0557274556585641,0.109801304553607,0.28893679735838895,0.6362304951995611,0.7431808279827241,0.55495948754251,0.592888247966766,0.335631451196969,0.894019076786935
1695,0.12018332815030601,0.334525262783282,0.49077454557642297,0.0142512985067495,0.10051128966706001,0.0493335439681383,0.722420444153249,0.659880004264414,0.11840856187045601,0.7442542394623158,0.6943200713023541,0.86206176970154
1696,0.535047893307637,0.495186175950803,0.61279965855414,0.14384752489444,0.0295060880430654,0.0075540090909234706,0.63681200556457,0.415744865871966,0.10468222331255699,0.14412130266428,0.24185305275023003,0.7045641869306558
1697,0.555401152160484,0.23172192385653,0.24273680114187302,0.140662817099854,0.00862028964285263,0.152630102099298,0.701006353087723,0.43394367564469605,0.15839819572866,0.165460875816643,0.6315677426755429,0.221071241796017
1698,0.20469535730546304,0.609299009542447,0.5037300586886699,0.123952731296137,0.302272577756515,0.44331150724224,0.557846006751061,0.27607315629720697,0.254696983657777,0.45887008979916605,0.881900510191917,0.548941368982196
1699,0.6843139516608789,0.507049095726106,0.186323843742721,0.403330317118435,0.281641436149395,0.105875084718287,0.651930521056056,0.27719111461192397,0.213560221344233,0.134504146315157,0.45457200277596704,0.7198249122127891
1700,0.598637654571794,0.38504965599393504,0.694987407857552,0.28167411999354197,0.14328922472998698,0.12403058688447001,0.703487541526556,0.48779218066483704,0.35155433267355,0.166238215193152,0.8030968781560659,0.37037571575492606
1701,0.43340463289292497,0.30496137501439097,0.42282713779481107,0.08237823403505,0.0940847207056107,0.344368299423449,0.445976006984711,0.7286536883562801,0.594045427441597,0.753162008337677,0.53494100663811,0.654052555188537
1702,0.239920432390645,0.653924273406155,0.303333649148699,0.008745813497843641,0.0376073652024828,0.211743327942448,0.8565841380506751,0.602644632942975,0.321535859070718,0.200981337577105,0.516542856395245,0.171914140507579
1703,0.43451238565612604,0.13811533525819,0.22656925543677103,0.23758207298576198,0.10833766621154599,0.17890806095004302,0.23104493375867602,0.8576970417052511,0.687901566177607,0.155349169112742,0.669200148433447,0.7873516170307991
1704,0.221585192289203,0.342458709303755,0.14184323162073298,0.0937596888030752,0.0377963892575655,0.115672022386262,0.102871072851121,0.608227684162557,0.47618890926241897,0.127320896834135,0.569024583697319,0.5052466269582511
1705,0.333255401498172,0.342232518952806,0.24509332477115098,0.325083180793823,0.17972823316250197,0.17833754210887698,0.6283489802852271,0.782954338565469,0.756556946411729,0.8158345472067601,0.296336127817631,0.814099656976759
1706,0.4146431905124339,0.642986293670256,0.35040852216072405,0.266004166497881,0.2234569030743,0.0466468639534887,0.29429351370781703,0.150505679473281,0.81791486684233,0.6966825909912591,0.7496473390609029,0.46467049308121205
1707,0.18183836389798702,0.107360835820436,0.19843926782719798,0.0510923415823971,0.0329141690197873,0.0312551784982295,0.6036944746971129,0.26438431181013605,0.699351358041167,0.6125234732404351,0.655886033549905,0.34457323793321804
1708,0.10637865042081099,0.483320785588585,0.39244007681030796,0.0294116693567286,0.15843952704637698,0.3580423547162411,0.851703302562237,0.595710249617696,0.36115398965776,0.884398280642927,0.870180746912956,0.731566497124732
1709,0.72394789742073,0.37258259359514295,0.63927048151847,0.286353457306534,0.258488672623977,0.334376897269823,0.556475094147027,0.337983365356922,0.8460329256951808,0.222400439158082,0.16035584080964302,0.5951363572850821
1710,0.143170646301005,0.643292971057817,0.687625299412757,0.113109131336128,0.0641279864211621,0.31518836074891304,0.4042956579476599,0.524224870838225,0.234187306091189,0.649375853687525,0.436744892038405,0.518208711966872
1711,0.259203509208746,0.6455636195326221,0.724319964319002,0.155100768636203,0.277327091118537,0.473372258930884,0.6814740000292661,0.88426078017801,0.298219765909016,0.5447410453110929,0.7928714888170358,0.16941408440470698
1712,0.518167289397679,0.16794728940818499,0.223151169910561,0.5167452439068669,0.0643913951930772,0.079068392717265,0.735633085481822,0.117488324269652,0.255608486570418,0.5559793092310429,0.891701468080282,0.15057028830051403
1713,0.512259275002871,0.203237065766007,0.163765517640859,0.0773828685378504,0.16896081476486702,0.0472911834050649,0.412701593711972,0.35389929190278097,0.493443848565221,0.5910232355818149,0.266121358238161,0.6932214055210351
1714,0.6680645148665639,0.6385138450236989,0.573820350852329,0.456525880229214,0.25475387675892003,0.0817485281837351,0.446718101203442,0.49078727941960104,0.5711253508925439,0.873635899089277,0.420469123311341,0.16336186807602598
1715,0.108385958943982,0.6589128230093051,0.283818154539913,0.10116152507929599,0.5302843801634171,0.10051353749932303,0.7814535284414891,0.509754400327802,0.629398198053241,0.31344839967787297,0.818703470379114,0.13459802456200098
1716,0.377518705236725,0.6879150741896589,0.432355061329436,0.113738416333898,0.38658551132618607,0.26194471313979,0.30617991704493797,0.136045148409903,0.408655604161322,0.63143239300698,0.67166594248265,0.8061292655766009
1717,0.670178403919563,0.18623006675858103,0.31452784105436893,0.254730459395372,0.00409155753647122,0.28943357585818,0.237017916887999,0.887185286916792,0.697822027094662,0.786722051538527,0.476272882148624,0.7547903977334499
1718,0.627585154594854,0.668574652706739,0.178618492549285,0.451225630050095,0.545813926517586,0.10725783463587099,0.252168469317257,0.7690574789419771,0.857515066489577,0.103047269023955,0.23904303964227397,0.32779908124357504
1719,0.250990110705607,0.423866988802329,0.705153745103162,0.22536030051506,0.25305119033723,0.239876541803559,0.41008083038032106,0.149157577008009,0.449918321706355,0.233440615795553,0.137629397027195,0.630680748820305
1720,0.359017346291803,0.185166018432938,0.189463354789186,0.11043308369462401,0.00936501039717288,0.18387824474698,0.142870346456766,0.16642882637679599,0.7456163296476009,0.644326215423644,0.7049900190904741,0.27903618663549395
1721,0.37381535397842497,0.42981297363759996,0.166411333605647,0.18776479294756,0.29858372832908003,0.0666817431489923,0.28869660850614304,0.11252804752439302,0.732923463359475,0.551090936921537,0.367151200398803,0.6974169865250589
1722,0.497387344650924,0.271229534952436,0.664201299634296,0.202381545460874,0.15046249432925599,0.302594090581122,0.426997781544924,0.48214746769517697,0.11575387865304901,0.136946064420044,0.7497933320701121,0.680486239120364
1723,0.6207510327082131,0.57834708332317,0.426001307319384,0.0508488918009633,0.526677442356139,0.10813447959357599,0.8642992835491901,0.416224090754986,0.625667789019644,0.5246233832091091,0.41527591217309207,0.43086315728723995
1724,0.517153144786134,0.6049578962870871,0.5676607515593061,0.41259070656018704,0.0832999594005464,0.547594676063349,0.509118879586458,0.247540724091232,0.819442420825362,0.7065976392477751,0.715466992743313,0.44403918534517295
1725,0.545008527752943,0.403428770392202,0.35854678316740296,0.16729601231263097,0.10225519383039201,0.054629839864283,0.500952309556305,0.843264511413872,0.643399630114436,0.4091294195503,0.22395543381571803,0.521216479688883
1726,0.696734890521038,0.46849101289873896,0.449195049805567,0.687835743195886,0.0234213154907913,0.304193826401383,0.212842373549938,0.674215151555836,0.18691323623061198,0.796231723017991,0.7508577007800341,0.8146862346678969
1727,0.41485370247159203,0.32437208273680895,0.5291401273943479,0.2278775586708,0.039982958534003,0.11076990330170698,0.7890099426731471,0.12392678037285801,0.8785795358940959,0.43789998088032,0.17706505060195896,0.795454732701182
1728,0.34167050788178993,0.432590108565055,0.122756564482115,0.16704014195229902,0.19301855959161301,0.0322539107844416,0.364230544306338,0.42867919988930203,0.15562253855168803,0.48862708080559997,0.7805364107713101,0.205937367677689
1729,0.329477510184515,0.14878758439794199,0.234480582114775,0.0137952554415122,0.0916776931088531,0.0598508169265396,0.757214865833521,0.28178142905235304,0.5476503375917671,0.503652112558484,0.33782532848417796,0.256071420200169
1730,0.20375530184479396,0.22474243984092002,0.533399689279031,0.11027961486694197,0.008566169944021141,0.457132613042274,0.656905569881201,0.6346315206959839,0.167910091020167,0.6436787426471711,0.7390388080850241,0.63011913318187
1731,0.24136863666586603,0.6870913240686058,0.100121702991892,0.015733045115914,0.120500845660848,0.0463984444210451,0.439602236449719,0.574128381721675,0.6891155665740369,0.676217114180326,0.388994908891618,0.526851999759674
1732,0.14759490156080599,0.34992062238976396,0.13929840461816598,0.00365280846566868,0.197967292892922,0.0258522669393299,0.204165713861585,0.6143306391313671,0.642460776492953,0.41644894834607793,0.372886979021132,0.701278490759432
1733,0.22196362304268397,0.333321115619037,0.26703073413344103,0.1409747694516,0.0591036874452699,0.0246984038652229,0.254294210672379,0.408244496397674,0.706291472911835,0.15393212474882598,0.325656449049711,0.390254720114172
1734,0.693318691782188,0.496830378018785,0.616739876361098,0.0271883870044134,0.167298896051556,0.421250810151522,0.22793730013072502,0.593231882341206,0.418089230172336,0.344999959506094,0.589414990693331,0.529748191684485
1735,0.412029261591379,0.40618775971466703,0.4485233169817371,0.0451123218325859,0.144800412424132,0.19458210105924598,0.56631534025073,0.311479238606989,0.508982110954821,0.31134497690945895,0.365052110888064,0.15482469201088
1736,0.32175658723805106,0.40735757961170704,0.7045159075642,0.0457469013996295,0.0651307847777941,0.594470588684056,0.19569998588413,0.686097847484052,0.6086682932451372,0.11207539532333599,0.662641611509025,0.619647258147597
1737,0.47399811072275,0.616141065089032,0.5654511887603441,0.17553599406999695,0.370261702577171,0.276314524758786,0.17631313502788504,0.323269521072507,0.303205153904855,0.41951744165271504,0.720313612185419,0.7021323660388591
1738,0.467639962080866,0.117371339069214,0.72373110888293,0.144615923551438,0.10145421571877601,0.620573447628451,0.586718519590795,0.247818826884031,0.11305557526648,0.7757314024493102,0.27485900390893203,0.448817013762891
1739,0.49712569786468497,0.260445648522582,0.196526295591611,0.114816500074119,0.0493289756094052,0.0521172453002215,0.387303254380822,0.7652237307280301,0.741492331027985,0.531940377689898,0.22912278529256602,0.797659406997263
1740,0.699363185164984,0.220588549489621,0.7206517149624408,0.0235432660224284,0.15529201884862198,0.167044346109779,0.4636168770492079,0.78253848515451,0.17382481973618302,0.829119999334216,0.264751805365086,0.35105476789176504
1741,0.5813602746673859,0.42369152857921993,0.266433851160109,0.39955393238582904,0.284404026212338,0.19483018310956304,0.8563276849687099,0.8909993967041371,0.6858055766671899,0.5196189781650901,0.444646300189197,0.849988702684641
1742,0.43163934316951796,0.4063312183343811,0.323704206363764,0.10285174705702602,0.338380878764324,0.18322716374627804,0.248190135881305,0.357398227788508,0.220769718289375,0.552207352779806,0.280421179905534,0.26587577126920203
1743,0.23760913430480302,0.5403685613442211,0.29410263668047304,0.0381632446067061,0.0868856470282188,0.0550528015223232,0.49954927340149896,0.8890955125913019,0.652086113393307,0.815276704356074,0.647553952410817,0.41310524679720395
1744,0.250743434124161,0.311139432054479,0.31008609395707,0.24732545032136302,0.0408691098273861,0.221822387439794,0.6390688356012111,0.352954799495637,0.221538878977299,0.774195179156959,0.126861691847444,0.306244673393667
1745,0.31840724983019797,0.187481914453674,0.291710508905817,0.0147313350823315,0.0606623829704417,0.0285888447419831,0.41250868123024703,0.645117599889636,0.422730772197247,0.887010384351015,0.491723592765629,0.6510702077299361
1746,0.42339573186589397,0.6126405542530121,0.658810895860661,0.324070939016888,0.210582220276013,0.406450054948152,0.39333254396915396,0.8773760817945001,0.7364677663892509,0.531912548653781,0.271900537237525,0.7450003588572142
1747,0.44627527328440897,0.148667353666388,0.276615843914915,0.0392742279859398,0.029657095208086005,0.16647752158411902,0.579610388539732,0.376000538282096,0.8016836438328029,0.129070144705474,0.144000148028135,0.11949115879833698
1748,0.333521801996976,0.33566725098993605,0.694400164617691,0.252969804637814,0.148942350170385,0.0422763043080188,0.38019658494740705,0.821684856899083,0.328933315724134,0.19839454423636202,0.394451078213751,0.542995508946478
1749,0.29729981626849605,0.341871544686146,0.205370895827655,0.0305557649356195,0.0033175136976383,0.00657151250559669,0.8981641054153441,0.849588154070079,0.22625878881663103,0.76886169090867,0.5079059995710851,0.88589216414839
1750,0.413270892354194,0.6178587170620451,0.133521474346053,0.21124942181613002,0.0728871402420684,0.10295727512564198,0.632431114837527,0.525291784480214,0.219422191008925,0.60503847990185,0.314490786939859,0.584212076105177
1751,0.264688098626211,0.170587087250315,0.39889686542796,0.25576265763311395,0.100892083062461,0.0207712884737914,0.31905670277774295,0.7777745904400942,0.491196493990719,0.117557332105935,0.5499982738867399,0.134798403829336
1752,0.576781514068134,0.396409640959464,0.701846689744852,0.163298581842507,0.250742232897733,0.137354202658504,0.474463577754796,0.43832163307815797,0.584948303550482,0.434263912960887,0.37366389408707595,0.160811411030591
1753,0.401830828278326,0.541897591641173,0.309979586622212,0.0666931377611653,0.48110634040376393,0.24866351183061,0.7067834755405781,0.129907703585923,0.708706367760897,0.200490804202855,0.712050013057888,0.39001617096364505
1754,0.321083941457327,0.397144553803373,0.35814211883815006,0.0754635939412505,0.32990970066572195,0.356523095918651,0.783307540230453,0.7784261105582121,0.8736314240843059,0.36610077936202295,0.12145956084132198,0.43435091786086605
1755,0.11521818069508301,0.464373544305563,0.397454452796373,0.0174410690100064,0.04755008294031599,0.34122187019751504,0.27023006342351397,0.675577848218381,0.14225261434912698,0.7110711127519609,0.7808672837913041,0.6460349254310129
1756,0.5638357187248771,0.477743095543701,0.722735148454085,0.127554617325131,0.0727813405604853,0.197528713243012,0.47400743123143896,0.32326694075018203,0.13994293026626098,0.8878506470471621,0.404313916526735,0.689437365159392
1757,0.574303901169915,0.6855862448085099,0.591549876178615,0.00967145777515664,0.589903783334125,0.505862376837934,0.886954926140606,0.37563519328832595,0.7966799214482309,0.258450410887599,0.21329399831593,0.26971199288964304
1758,0.719078327487223,0.36693380395183295,0.265297050848603,0.5005301715938439,0.10094897975026401,0.0722590909505584,0.818555523641407,0.650994476489723,0.6005266761407261,0.36878821272403,0.786400724202394,0.724090026691556
1759,0.39112260241759894,0.20200357974041297,0.210131278522313,0.196086528861831,0.031993753152907,0.115479753096663,0.378016853705049,0.8718813432380559,0.139745959825814,0.24350263159722102,0.48372755702584996,0.41125088986009395
1760,0.27141534060239797,0.607166537621524,0.6615787350269972,0.09144956755090301,0.32760930787813497,0.658136832433947,0.8573530588299041,0.131342694908381,0.47100433390587604,0.421882750093937,0.34981107711792,0.5725660996511579
1761,0.128919314385857,0.196496739052236,0.142825609322172,0.100990065185355,0.0974843702962251,0.0020011809970931897,0.20673958063125603,0.8537201808765529,0.256486221961677,0.40011176113039293,0.746761688217521,0.551320428773761
1762,0.141297229859047,0.28045066111255396,0.24445394368376602,0.0251504810892561,0.210144053485968,0.0976157875237368,0.11564731393009402,0.7163645273074509,0.7787616616114971,0.763558327406645,0.27046928666532,0.64367713779211
1763,0.35083780170884005,0.263313164275605,0.585386443464085,0.269109540360621,0.0101409044588105,0.21909076098220104,0.23948574624955699,0.228071474656463,0.50197321549058,0.537050994113088,0.246186580695212,0.47840628605335994
1764,0.15670420516980801,0.349677385825198,0.30955977240111704,0.0548841756901635,0.0841508536631179,0.0237833852484541,0.7784211793914441,0.19272832032293102,0.42602967023849503,0.7669109553098679,0.414974905923009,0.320305647514761
1765,0.67751901431242,0.30355389633215996,0.526378827076405,0.26801740959097503,0.131417521941389,0.11622254710418699,0.546830414794385,0.666233252361417,0.7693230738863349,0.182854939252138,0.495136900246143,0.339080033823848
1766,0.347543073908891,0.114665402751416,0.342125744507648,0.188381182639001,0.102841092818949,0.20195884479702,0.792391299642622,0.201026954501867,0.651153489388525,0.8274332549422979,0.213194609805942,0.375642202235758
